name,param: op_shape,param: dtype_in_out,param: stride_input,param: stride_output,num_kernels,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::copy_,"(4096, 8, 8, 64)","('c10::BFloat16', 'c10::BFloat16')","(4096, 512, 64, 1)","(40960, 5120, 640, 1)",1,0.016777216,64.0,0.25,4.016121406998738,4.043035637818438,0.17470970901241067,3.417179350372949,4.324155344575887,1.0040303517496845,1.0107589094546094,0.04367742725310267,0.8542948375932372,1.0810388361439718,python,CPU,thread 166178 (python),vector_bf16,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(3214.516), 'mean_duration_us': np.float64(16.742270833333333), 'median_duration_us': np.float64(16.599), 'std_dev_duration_us': np.float64(0.7476333977843946), 'min_duration_us': np.float64(15.52), 'max_duration_us': np.float64(19.639)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::na...', 'stream': 0, 'mean_duration_us': np.float64(16.74)}]","[[4096, 8, 8, 64], [4096, 8, 8, 64], []]","['c10::BFloat16', 'c10::BFloat16', 'Scalar']","[[4096, 512, 64, 1], [40960, 5120, 640, 1], []]","['', '', 'False']",16.74225362141927,16.5986328125,0.7496264798147325,15.51953125,19.638671875,3214.5126953125,192,151
aten::copy_,"(32768, 32)","('int', 'c10::BFloat16')","(32, 1)","(32, 1)",1,0.001048576,,,,,,,,0.14369233283737484,0.14404907754225918,0.01079135296448186,0.07872584676295916,0.1659313589862463,python,CPU,thread 166178 (python),,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 384, 'total_duration_us': np.float64(2821.4390000000003), 'mean_duration_us': np.float64(7.347497395833334), 'median_duration_us': np.float64(7.279), 'std_dev_duration_us': np.float64(0.68799121844678), 'min_duration_us': np.float64(6.319), 'max_duration_us': np.float64(13.319)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(7.35)}]","[[32768, 32], [32768, 32], []]","['int', 'c10::BFloat16', 'Scalar']","[[32, 1], [32, 1], []]","['', '', 'False']",7.347442626953125,7.279296875,0.6888839689148354,6.3193359375,13.3193359375,2821.41796875,384,298
aten::copy_,"(32768, 32)","('bool', 'int')","(32, 1)","(32, 1)",1,0.001048576,,,,,,,,0.1577952514326582,0.14565135973955506,0.029801588104243576,0.09568185920513278,0.2131709001389716,python,CPU,thread 166178 (python),,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 384, 'total_duration_us': np.float64(2644.5200000000004), 'mean_duration_us': np.float64(6.886770833333334), 'median_duration_us': np.float64(7.199), 'std_dev_duration_us': np.float64(1.2970429869447808), 'min_duration_us': np.float64(4.919), 'max_duration_us': np.float64(10.959)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(6.89)}]","[[32768, 32], [32768, 32], []]","['bool', 'int', 'Scalar']","[[32, 1], [32, 1], []]","['', '', 'False']",6.8867136637369795,7.19921875,1.298656529367071,4.9189453125,10.958984375,2644.498046875,384,305
aten::copy_,"(32768, 32)","('int', 'int')","(32, 1)","(32, 1)",1,0.001048576,,,,,,,,0.1841274578632011,0.18465035666380053,0.016089775233877772,0.0816720030425192,0.20644911055566237,python,CPU,thread 166178 (python),,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 0, 'count': 384, 'total_duration_us': np.float64(2207.955), 'mean_duration_us': np.float64(5.7498828125), 'median_duration_us': np.float64(5.679), 'std_dev_duration_us': np.float64(0.6678225261034972), 'min_duration_us': np.float64(5.079), 'max_duration_us': np.float64(12.839)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 0, 'mean_duration_us': np.float64(5.75)}]","[[32768, 32], [32768, 32], []]","['int', 'int', 'Scalar']","[[32, 1], [32, 1], []]","['', '', 'False']",5.749956766764323,5.6787109375,0.6686359690361963,5.0791015625,12.8388671875,2207.9833984375,384,300
aten::copy_,"(16588800,)","('c10::BFloat16', 'float')","(1,)","(1,)",1,0.0165888,94.921875,0.16666666666666666,5.320500328538173,5.374760702420502,0.190411733496075,4.73987756127052,5.668608854282536,0.8867500547563621,0.8957934504034171,0.031735288916012475,0.7899795935450866,0.9447681423804227,python,CPU,thread 166178 (python),vector_bf16,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 0, 'count': 96, 'total_duration_us': np.float64(1798.241), 'mean_duration_us': np.float64(18.731677083333334), 'median_duration_us': np.float64(18.519), 'std_dev_duration_us': np.float64(0.6828630672700736), 'min_duration_us': np.float64(17.559), 'max_duration_us': np.float64(20.999)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 0, 'mean_duration_us': np.float64(18.73)}]","[[16588800], [16588800], []]","['c10::BFloat16', 'float', 'Scalar']","[[1], [1], []]","['', '', 'False']",18.731699625651043,18.5185546875,0.6864155259881026,17.55859375,20.9990234375,1798.2431640625,96,137073
aten::copy_,"(4096, 256)","('long int', 'bool')","(256, 1)","(256, 1)",1,0.001048576,,,,,,,,0.11656201382762472,0.1170418382385001,0.008488640691097693,0.0738474431911967,0.13727203068268984,python,CPU,thread 166178 (python),,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1738.626), 'mean_duration_us': np.float64(9.05534375), 'median_duration_us': np.float64(8.959), 'std_dev_duration_us': np.float64(0.8370324917544146), 'min_duration_us': np.float64(7.639), 'max_duration_us': np.float64(14.199)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(9.06)}]","[[4096, 256], [4096, 256], []]","['long int', 'bool', 'Scalar']","[[256, 1], [256, 1], []]","['', '', 'False']",9.055343627929688,8.958984375,0.8392308006191943,7.638671875,14.19921875,1738.6259765625,192,341
aten::copy_,"(32, 32768)","('c10::BFloat16', 'c10::BFloat16')","(32768, 1)","(1, 32)",1,0.001048576,4.0,0.25,0.5423782834302909,0.5433916113360324,0.01606734648956302,0.49469791476618286,0.5958611675915649,0.13559457085757273,0.1358479028340081,0.004016836622390755,0.12367447869154571,0.14896529189789123,python,CPU,thread 166178 (python),vector_bf16,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1486.098), 'mean_duration_us': np.float64(7.74009375), 'median_duration_us': np.float64(7.719), 'std_dev_duration_us': np.float64(0.22998392507797322), 'min_duration_us': np.float64(7.039), 'max_duration_us': np.float64(8.479)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::na...', 'stream': 0, 'mean_duration_us': np.float64(7.74)}]","[[32, 32768], [32, 32768], []]","['c10::BFloat16', 'c10::BFloat16', 'Scalar']","[[32768, 1], [1, 32], []]","['', '', 'False']",7.739959716796875,7.71875,0.23062458434868743,7.0390625,8.478515625,1486.072265625,192,538
aten::copy_,"(8,)","('long int', 'long int')","(1,)","(1,)",1,8e-09,0.0001220703125,0.0625,3.388304991617596e-05,3.442016806722689e-05,2.00471182288972e-06,2.091796999680817e-05,3.6797304884896125e-05,2.1176906197609973e-06,2.1512605042016806e-06,1.252944889306075e-07,1.3073731248005106e-06,2.299831555306008e-06,python,CPU,thread 166178 (python),,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 12, 'count': 384, 'total_duration_us': np.float64(1456.584), 'mean_duration_us': np.float64(3.7931875), 'median_duration_us': np.float64(3.719), 'std_dev_duration_us': np.float64(0.26147415871761276), 'min_duration_us': np.float64(3.479), 'max_duration_us': np.float64(6.119)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 12, 'mean_duration_us': np.float64(3.79)}]","[[8], [8], []]","['long int', 'long int', 'Scalar']","[[1], [1], []]","['', '', 'True']",3.7929840087890625,3.71875,0.26196317563250965,3.478515625,6.119140625,1456.505859375,384,461
aten::copy_,"(64,)","('c10::BFloat16', 'float')","(1,)","(1,)",1,6.4e-08,0.0003662109375,0.16666666666666666,6.493647700869036e-05,6.358602846054334e-05,1.9318552231978906e-05,3.3685941917244925e-05,9.899697885196376e-05,1.0822746168115059e-05,1.0597671410090555e-05,3.2197587053298186e-06,5.6143236528741545e-06,1.6499496475327293e-05,python,CPU,thread 166178 (python),vector_bf16,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 0, 'count': 216, 'total_duration_us': np.float64(1396.597), 'mean_duration_us': np.float64(6.465726851851851), 'median_duration_us': np.float64(6.039), 'std_dev_duration_us': np.float64(1.93872375795247), 'min_duration_us': np.float64(3.879), 'max_duration_us': np.float64(11.399)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 0, 'mean_duration_us': np.float64(6.47)}]","[[64], [64], []]","['c10::BFloat16', 'float', 'Scalar']","[[1], [1], []]","['', '', 'False']",6.465725368923611,6.0390625,1.9431773733887914,3.87890625,11.3994140625,1396.5966796875,216,136960
aten::copy_,"(4096, 256)","('float', 'float')","(256, 1)","(0, 1)",1,0.001048576,8.0,0.125,1.3115890201312688,1.3359694954222117,0.31076918481001503,0.7085650904891528,1.8895588631764189,0.1639486275164086,0.16699618692777646,0.03884614810125188,0.0885706363111441,0.23619485789705236,python,CPU,thread 166796 (pt_autograd_0),vector_fp32,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1302.063), 'mean_duration_us': np.float64(6.781578125), 'median_duration_us': np.float64(6.279), 'std_dev_duration_us': np.float64(1.6833980683119736), 'min_duration_us': np.float64(4.439), 'max_duration_us': np.float64(11.839)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(6.78)}]","[[4096, 256], [4096, 256], []]","['float', 'float', 'Scalar']","[[256, 1], [0, 1], []]","['', '', 'False']",6.781504313151042,6.279296875,1.6878523488952957,4.439453125,11.8388671875,1302.048828125,192,138679
aten::copy_,"(32, 32768)","('bool', 'bool')","(32768, 1)","(1, 32)",1,0.001048576,,,,,,,,0.1594322569221482,0.16086019835205992,0.009945783810981969,0.1285148801915021,0.17833280584620495,python,CPU,thread 166178 (python),,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1268.136), 'mean_duration_us': np.float64(6.604875), 'median_duration_us': np.float64(6.519), 'std_dev_duration_us': np.float64(0.45057382973455823), 'min_duration_us': np.float64(5.88), 'max_duration_us': np.float64(8.159)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::na...', 'stream': 0, 'mean_duration_us': np.float64(6.6)}]","[[32, 32768], [32, 32768], []]","['bool', 'bool', 'Scalar']","[[32768, 1], [1, 32], []]","['', '', 'False']",6.6048431396484375,6.5185546875,0.45168169319232465,5.8798828125,8.1591796875,1268.1298828125,192,501
aten::copy_,"(32768, 32)","('long int', 'bool')","(32, 1)","(32, 1)",1,0.001048576,,,,,,,,0.1711816025263575,0.1747911157414944,0.01171141957999807,0.07343330761865682,0.18596152130239002,python,CPU,thread 166178 (python),,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1184.705), 'mean_duration_us': np.float64(6.170338541666666), 'median_duration_us': np.float64(5.999), 'std_dev_duration_us': np.float64(0.6996578516302617), 'min_duration_us': np.float64(5.639), 'max_duration_us': np.float64(14.279)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(6.17)}]","[[32768, 32], [32768, 32], []]","['long int', 'bool', 'Scalar']","[[32, 1], [32, 1], []]","['', '', 'False']",6.170359293619792,5.9990234375,0.7015328373330693,5.638671875,14.279296875,1184.708984375,192,417
aten::copy_,"(8, 4096, 2880)","('c10::BFloat16', 'c10::BFloat16')","(11796480, 2880, 1)","(2880, 23040, 1)",1,0.09437184,360.0,0.25,2.5590616267322694,2.5937006338523156,0.15148697238713493,2.2049470172096126,2.687097638839649,0.6397654066830674,0.6484251584630789,0.03787174309678373,0.5512367543024032,0.6717744097099122,python,CPU,thread 166796 (pt_autograd_0),vector_bf16,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(1184.123), 'mean_duration_us': np.float64(148.015375), 'median_duration_us': np.float64(145.5405), 'std_dev_duration_us': np.float64(9.136106609731245), 'min_duration_us': np.float64(140.481), 'max_duration_us': np.float64(171.2)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::na...', 'stream': 0, 'mean_duration_us': np.float64(148.02)}]","[[8, 4096, 2880], [8, 4096, 2880], []]","['c10::BFloat16', 'c10::BFloat16', 'Scalar']","[[11796480, 2880, 1], [2880, 23040, 1], []]","['', '', 'False']",148.015380859375,145.54052734375,9.766989884390242,140.4814453125,171.2001953125,1184.123046875,8,159342
aten::copy_,"(32768, 4)","('long int', 'long int')","(4, 1)","(1, 0)",1,0.000131072,2.0,0.0625,0.3682445137047421,0.38140700035625386,0.04272426339778244,0.19277232028725313,0.4161790015503876,0.02301528210654638,0.023837937522265866,0.0026702664623614023,0.012048270017953321,0.026011187596899226,python,CPU,thread 166178 (python),,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1113.936), 'mean_duration_us': np.float64(5.801749999999999), 'median_duration_us': np.float64(5.4990000000000006), 'std_dev_duration_us': np.float64(0.9552187685725889), 'min_duration_us': np.float64(5.039), 'max_duration_us': np.float64(10.879)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(5.8)}]","[[32768, 4], [32768, 4], []]","['long int', 'long int', 'Scalar']","[[4, 1], [1, 0], []]","['', '', 'False']",5.8018544514973955,5.49853515625,0.9576579144785712,5.0390625,10.87890625,1113.9560546875,192,391
aten::copy_,"(32768, 32)","('c10::BFloat16', 'c10::BFloat16')","(32, 1)","(32, 1)",1,0.001048576,4.0,0.25,0.7379385901890613,0.7385379292835845,0.06465805323340669,0.5608471266649255,1.1041047033419022,0.18448464754726532,0.18463448232089613,0.016164513308351672,0.14021178166623138,0.27602617583547556,python,CPU,thread 166178 (python),vector_bf16,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1099.222), 'mean_duration_us': np.float64(5.725114583333333), 'median_duration_us': np.float64(5.6795), 'std_dev_duration_us': np.float64(0.48288647884776503), 'min_duration_us': np.float64(3.799), 'max_duration_us': np.float64(7.479)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 0, 'mean_duration_us': np.float64(5.73)}]","[[32768, 32], [32768, 32], []]","['c10::BFloat16', 'c10::BFloat16', 'Scalar']","[[32, 1], [32, 1], []]","['', '', 'False']",5.725148518880208,5.67919921875,0.4841179959688808,3.798828125,7.478515625,1099.228515625,192,287
aten::copy_,"(4096, 8, 32)","('c10::BFloat16', 'c10::BFloat16')","(256, 32, 1)","(256, 32, 1)",1,0.001048576,4.0,0.25,0.7559468829428507,0.7438460852095601,0.06518137116093534,0.5858637697449188,1.0925889839735436,0.18898672073571268,0.18596152130239002,0.016295342790233834,0.1464659424362297,0.2731472459933859,python,CPU,thread 166178 (python),vector_bf16,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 0, 'count': 192, 'total_duration_us': np.float64(1073.1370000000002), 'mean_duration_us': np.float64(5.589255208333334), 'median_duration_us': np.float64(5.639), 'std_dev_duration_us': np.float64(0.48101334275711444), 'min_duration_us': np.float64(3.839), 'max_duration_us': np.float64(7.159)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 0, 'mean_duration_us': np.float64(5.59)}]","[[4096, 8, 32], [4096, 8, 32], []]","['c10::BFloat16', 'c10::BFloat16', 'Scalar']","[[256, 32, 1], [256, 32, 1], []]","['', '', 'False']",5.5892995198567705,5.638671875,0.48223030722785565,3.8388671875,7.1591796875,1073.1455078125,192,252
aten::copy_,"(4,)","('long int', 'long int')","(1,)","(1,)",1,4e-09,6.103515625e-05,0.0625,1.1569720902303492e-05,1.1270163370593294e-05,9.494832061591856e-07,8.889853499728703e-06,1.3336589336589337e-05,7.231075563939683e-07,7.043852106620809e-07,5.93427003849491e-08,5.556158437330439e-07,8.335368335368335e-07,python,CPU,thread 166178 (python),,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 12, 'count': 192, 'total_duration_us': np.float64(1069.414), 'mean_duration_us': np.float64(5.569864583333334), 'median_duration_us': np.float64(5.679), 'std_dev_duration_us': np.float64(0.46957062877944833), 'min_duration_us': np.float64(4.799), 'max_duration_us': np.float64(7.199)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 12, 'mean_duration_us': np.float64(5.57)}]","[[4], [4], []]","['long int', 'long int', 'Scalar']","[[1], [1], []]","['', '', 'True']",5.569875081380208,5.6787109375,0.47075744093644867,4.798828125,7.19921875,1069.416015625,192,456
aten::copy_,"(8294400,)","('c10::BFloat16', 'float')","(1,)","(1,)",1,0.0082944,47.4609375,0.16666666666666666,4.6197467270875405,4.64292944606414,0.22496609866429026,3.504868885832187,4.996646102559074,0.7699577878479235,0.7738215743440233,0.03749434977738174,0.5841448143053645,0.8327743504265124,python,CPU,thread 166178 (python),vector_bf16,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 0, 'count': 96, 'total_duration_us': np.float64(1036.954), 'mean_duration_us': np.float64(10.801604166666666), 'median_duration_us': np.float64(10.719), 'std_dev_duration_us': np.float64(0.6032985627497983), 'min_duration_us': np.float64(9.96), 'max_duration_us': np.float64(14.199)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 0, 'mean_duration_us': np.float64(10.8)}]","[[8294400], [8294400], []]","['c10::BFloat16', 'float', 'Scalar']","[[1], [1], []]","['', '', 'False']",10.80157470703125,10.71875,0.6064882306093974,9.9599609375,14.19921875,1036.951171875,96,137057
